latitude,longitude,acq_date,frp,geometry,index_right,LABEL3,RGB_color,Year,elevation
53.5694,-0.5998,2021-09-16,13.4,POINT (492824.5435662644 408999.395436395),16604.0,Industrial or commercial units,#cc4df2,2021,18.0
53.5699,-0.5996,2021-09-19,12.2,POINT (492836.6937782346 409055.2788560106),16604.0,Industrial or commercial units,#cc4df2,2021,18.0
51.5642,-3.7599,2021-09-20,12.5,POINT (278109.6430487179 186504.0801434446),15637.0,Industrial or commercial units,#cc4df2,2021,17.0
53.5711,-0.6092,2021-09-20,7.0,POINT (492198.3788786376 409176.315628926),16604.0,Industrial or commercial units,#cc4df2,2021,16.0
53.5674,-0.5905,2021-09-20,8.3,POINT (493444.7956546198 408789.05311863293),16604.0,Industrial or commercial units,#cc4df2,2021,29.0
51.5616,-3.7611,2021-09-20,9.0,POINT (278019.5068687591 186216.94751004555),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
52.8576,-1.5187,2021-09-20,17.7,POINT (432504.4258190957 329009.3526951259),74320.0,Non-irrigated arable land,#ffffa8,2021,42.0
53.5617,-0.6122,2021-09-20,10.9,POINT (492020.1040452049 408126.7266360677),13703.0,Discontinuous urban fabric,#ff0000,2021,17.0
51.566,-3.7679,2021-09-21,11.5,POINT (277560.0051876205 186717.62791060738),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
53.5697,-0.5954,2021-09-21,7.7,POINT (493115.2544842737 409038.50726013165),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
53.5677,-0.6109,2021-09-21,11.9,POINT (492093.1868421055 408795.8815345673),16604.0,Industrial or commercial units,#cc4df2,2021,24.0
53.6323,-0.2392,2021-09-21,7.2,POINT (516529.88593817205 416526.45231932716),16602.0,Industrial or commercial units,#cc4df2,2021,12.0
51.5701,-3.7579,2021-09-22,11.8,POINT (278264.03876819747 187156.86083821498),11704.0,Discontinuous urban fabric,#ff0000,2021,9.0
51.5696,-3.7636,2021-09-22,15.8,POINT (277867.682754539 187110.7716443254),15637.0,Industrial or commercial units,#cc4df2,2021,11.0
51.6335,-1.1559,2021-09-23,8.9,POINT (458517.8685398463 193080.5856639389),74320.0,Non-irrigated arable land,#ffffa8,2021,45.0
51.5672,-3.7639,2021-09-23,19.1,POINT (277840.4528708026 186844.378919525),15637.0,Industrial or commercial units,#cc4df2,2021,16.0
53.5655,-0.5968,2021-09-24,9.4,POINT (493031.7532156501 408569.44676992967),16604.0,Industrial or commercial units,#cc4df2,2021,28.0
52.8016,1.3868,2021-09-24,3.9,POINT (628398.125047521 328048.0018675938),58367.0,Non-irrigated arable land,#ffffa8,2021,35.0
53.5676,-0.6116,2021-09-24,6.7,POINT (492047.04760145413 408783.8529245943),16604.0,Industrial or commercial units,#cc4df2,2021,24.0
52.7571,1.3767,2021-09-24,10.5,POINT (627949.9635761809 323068.05392835435),58367.0,Non-irrigated arable land,#ffffa8,2021,17.0
52.7531,1.343,2021-09-24,14.2,POINT (625697.3298382947 322517.05792168324),58367.0,Non-irrigated arable land,#ffffa8,2021,14.0
52.5983,1.0249,2021-09-24,10.6,POINT (604959.4482900092 304353.36344655853),58367.0,Non-irrigated arable land,#ffffa8,2021,52.0
51.9645,0.3656,2021-09-24,7.0,POINT (562618.681106012 232200.55651505146),58367.0,Non-irrigated arable land,#ffffa8,2021,110.0
51.6222,0.461,2021-09-24,5.6,POINT (570457.2494633438 194354.93619485153),38416.0,Broad-leaved forest,#80ff00,2021,51.0
51.6134,0.4574,2021-09-24,7.6,POINT (570240.9925247134 193368.02771313518),23324.0,Non-irrigated arable land,#ffffa8,2021,32.0
51.3539,0.7852,2021-09-24,12.8,POINT (594031.3816604674 165329.28210259118),74284.0,Non-irrigated arable land,#ffffa8,2021,11.0
50.9905,0.8893,2021-09-24,6.2,POINT (602867.0037909335 125206.89947885112),8106.0,Non-irrigated arable land,#ffffa8,2021,3.0
51.6255,-1.3544,2021-09-26,14.0,POINT (444787.45248204714 192050.8573565976),74320.0,Non-irrigated arable land,#ffffa8,2021,64.0
51.7896,-1.438,2021-09-26,11.0,POINT (438859.9598008002 210254.15660174796),29470.0,Pastures,#e6e64d,2021,97.0
51.8497,-1.1315,2021-09-26,5.8,POINT (459920.4579749724 217145.75270137074),30328.0,Pastures,#e6e64d,2021,63.0
52.0181,-1.8155,2021-09-26,6.6,POINT (412758.12061965384 235535.6916173725),24105.0,Non-irrigated arable land,#ffffa8,2021,260.0
51.9832,-1.0072,2021-09-26,3.1,POINT (468279.7814995363 232103.037678729),74320.0,Non-irrigated arable land,#ffffa8,2021,112.0
52.0117,-1.7963,2021-09-26,10.1,POINT (414077.70847215666 234827.3571337518),39406.0,Broad-leaved forest,#80ff00,2021,270.0
52.2441,-1.4136,2021-09-26,3.3,POINT (440135.2850624818 260819.18188853975),31282.0,Pastures,#e6e64d,2021,83.0
52.174,-1.9476,2021-09-26,6.5,POINT (403680.32996135455 252861.38794437988),39621.0,Broad-leaved forest,#80ff00,2021,94.0
52.1715,-1.9628,2021-09-26,9.8,POINT (402641.0033088599 252582.67625615676),74320.0,Non-irrigated arable land,#ffffa8,2021,79.0
53.5632,-0.5944,2021-09-26,12.8,POINT (493195.74648757634 408316.71583848377),16604.0,Industrial or commercial units,#cc4df2,2021,20.0
53.561,-0.6092,2021-09-26,4.8,POINT (492220.32200110686 408052.7305238012),58369.0,Non-irrigated arable land,#ffffa8,2021,16.0
52.7507,1.3505,2021-09-28,37.1,POINT (626215.7434160355 322273.7547843828),16068.0,Industrial or commercial units,#cc4df2,2021,16.0
52.8929,1.3061,2021-09-28,12.2,POINT (622492.4917308753 337946.5651779876),58367.0,Non-irrigated arable land,#ffffa8,2021,64.0
51.564,-3.7668,2021-09-28,7.0,POINT (277630.86813945684 186493.37324270624),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
51.5749,-3.7726,2021-09-29,6.9,POINT (277258.26040193543 187715.24753964721),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
51.5661,-3.7672,2021-09-29,11.0,POINT (277608.7888899113 186727.5755842387),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
53.5594,-0.5991,2021-10-01,6.2,POINT (492892.78099817876 407887.84829770407),41012.0,Broad-leaved forest,#80ff00,2021,21.0
53.5689,-0.6021,2021-10-01,5.5,POINT (492673.32876333414 408940.78016714635),16604.0,Industrial or commercial units,#cc4df2,2021,27.0
53.5657,-0.5869,2021-10-02,10.3,POINT (493686.9522818679 408604.66002232634),58369.0,Non-irrigated arable land,#ffffa8,2021,42.0
53.5598,-0.6018,2021-10-03,6.6,POINT (492713.0704212766 407928.832338545),58369.0,Non-irrigated arable land,#ffffa8,2021,16.0
53.5689,-0.6012,2021-10-03,25.7,POINT (492732.9277410704 408941.95047412644),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
56.0035,-3.6875,2021-10-06,4.9,POINT (294864.87032602594 680235.9515357922),17375.0,Industrial or commercial units,#cc4df2,2021,12.0
53.5702,-0.5802,2021-10-08,8.8,POINT (494120.68522778363 409114.0909759133),58369.0,Non-irrigated arable land,#ffffa8,2021,62.0
53.5631,-0.6072,2021-10-08,6.5,POINT (492348.2202168389 408288.93573692534),58369.0,Non-irrigated arable land,#ffffa8,2021,16.0
54.6125,-1.1844,2021-10-08,6.1,POINT (452773.2144058823 524454.5196166503),49163.0,Natural grasslands,#ccf24d,2021,4.0
54.6105,-1.2039,2021-10-08,12.9,POINT (451516.35906785243 524217.5397404472),16935.0,Industrial or commercial units,#cc4df2,2021,5.0
53.567,-0.604,2021-10-10,8.1,POINT (492551.6521340115 408726.94457215874),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
53.5648,-0.5892,2021-10-10,4.0,POINT (493536.6159784857 408501.5188534444),58369.0,Non-irrigated arable land,#ffffa8,2021,36.0
51.5736,-3.7739,2021-10-10,6.7,POINT (277164.6708844331 187572.8649731407),15637.0,Industrial or commercial units,#cc4df2,2021,10.0
52.7497,0.2569,2021-10-10,7.8,POINT (552426.998396514 319286.11933923454),58367.0,Non-irrigated arable land,#ffffa8,2021,3.0
51.5686,-3.7649,2021-10-20,12.1,POINT (277774.9061005808 187001.73982212186),15637.0,Industrial or commercial units,#cc4df2,2021,9.0
53.5688,-0.5877,2021-10-21,12.4,POINT (493627.1322248678 408948.4709236101),58369.0,Non-irrigated arable land,#ffffa8,2021,34.0
51.5642,-3.764,2021-10-21,13.5,POINT (277825.47292661807 186510.92839646112),15637.0,Industrial or commercial units,#cc4df2,2021,6.0
52.3139,-0.3825,2021-10-21,7.5,POINT (510360.4256477135 269652.7197480916),58367.0,Non-irrigated arable land,#ffffa8,2021,73.0
52.3662,-0.1296,2021-10-21,8.0,POINT (527448.5928701776 275884.6972256709),58367.0,Non-irrigated arable land,#ffffa8,2021,33.0
53.5678,-0.5995,2021-10-25,9.2,POINT (492847.9101613994 408821.7925586865),16604.0,Industrial or commercial units,#cc4df2,2021,34.0
51.5678,-3.7706,2021-10-30,10.3,POINT (277377.7241373081 186922.32687919907),15637.0,Industrial or commercial units,#cc4df2,2021,14.0
53.5674,-0.5932,2021-10-30,10.2,POINT (493265.9926122752 408785.51752525405),16604.0,Industrial or commercial units,#cc4df2,2021,22.0
53.5643,-0.5957,2021-11-02,14.5,POINT (493107.2345869672 408437.3877131819),16604.0,Industrial or commercial units,#cc4df2,2021,20.0
51.5636,-3.7667,2021-11-04,20.4,POINT (277636.7242733483 186448.72341925977),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
51.5631,-3.7688,2021-11-04,9.3,POINT (277489.8267309981 186396.63972406153),15637.0,Industrial or commercial units,#cc4df2,2021,10.0
54.4996,-1.0285,2021-11-11,15.1,POINT (463015.1843874746 512020.24715602293),51884.0,Moors and heathland,#a6ff80,2021,274.0
54.4968,-0.9499,2021-11-11,6.9,POINT (468110.0321037881 511781.795502299),51884.0,Moors and heathland,#a6ff80,2021,257.0
54.3733,-0.7754,2021-11-20,7.1,POINT (479650.30384644447 498223.34341131535),56336.0,Peat bogs,#4d4dff,2021,252.0
51.571,-3.7656,2021-11-23,19.8,POINT (277732.839707654 187269.80549405311),15637.0,Industrial or commercial units,#cc4df2,2021,12.0
52.9292,-1.1832,2021-11-27,36.0,POINT (455003.7022411201 337178.04650545295),16266.0,Industrial or commercial units,#cc4df2,2021,27.0
52.9336,-1.1895,2021-11-27,32.9,POINT (454574.6915364192 337662.70851356816),21256.0,Sport and leisure facilities,#ffe6ff,2021,25.0
53.5687,-0.5945,2021-11-28,12.9,POINT (493177.04793578165 408928.4372659702),16604.0,Industrial or commercial units,#cc4df2,2021,22.0
51.5681,-3.7651,2021-12-04,8.0,POINT (277759.7030302021 186946.47147776862),15637.0,Industrial or commercial units,#cc4df2,2021,9.0
51.568,-3.7638,2021-12-05,10.0,POINT (277849.529718025 186933.1764717489),15637.0,Industrial or commercial units,#cc4df2,2021,16.0
52.3592,-2.2446,2021-12-06,31.2,POINT (383439.3049646269 273488.33816164045),16032.0,Industrial or commercial units,#cc4df2,2021,56.0
51.5647,-3.7707,2021-12-17,13.8,POINT (277362.44431074517 186577.7566517837),15637.0,Industrial or commercial units,#cc4df2,2021,10.0
51.5717,-3.7676,2021-12-25,10.4,POINT (277596.12308880815 187350.9989126646),15637.0,Industrial or commercial units,#cc4df2,2021,11.0
53.5623,-0.5963,2022-01-03,8.6,POINT (493071.8829846575 408214.11267212726),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
53.5683,-0.6173,2022-01-04,9.7,POINT (491668.06323935103 408854.3810888768),16604.0,Industrial or commercial units,#cc4df2,2022,19.0
53.5703,-0.6024,2022-01-04,9.6,POINT (492650.40579602576 409096.1346576356),16604.0,Industrial or commercial units,#cc4df2,2022,27.0
51.5669,-3.7707,2022-01-05,7.7,POINT (277368.369656215 186822.40946427645),15637.0,Industrial or commercial units,#cc4df2,2022,14.0
53.5664,-0.6011,2022-01-09,12.5,POINT (492745.0130750799 408663.9656406129),16604.0,Industrial or commercial units,#cc4df2,2022,27.0
53.5706,-0.588,2022-01-12,14.5,POINT (493603.2954071146 409148.3194423533),58369.0,Non-irrigated arable land,#ffffa8,2022,34.0
51.5655,-3.767,2022-01-12,8.7,POINT (277621.03763459483 186660.5170271101),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
53.566,-0.6017,2022-01-12,16.0,POINT (492706.1518048437 408618.6868961287),16604.0,Industrial or commercial units,#cc4df2,2022,27.0
56.9142,-2.8196,2022-01-17,8.9,POINT (350194.58223005594 780618.8730640922),68463.0,Moors and heathland,#a6ff80,2022,322.0
51.565,-3.7681,2022-01-17,14.7,POINT (277543.45441666705 186606.75726020662),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
53.5681,-0.5926,2022-01-19,10.9,POINT (493304.1876230901 408864.17472058634),16604.0,Industrial or commercial units,#cc4df2,2022,22.0
51.5672,-3.7702,2022-01-20,11.1,POINT (277403.83024683053 186854.9320554617),15637.0,Industrial or commercial units,#cc4df2,2022,14.0
54.4262,-1.0701,2022-01-21,11.6,POINT (460428.9584854075 503816.81600010267),51849.0,Moors and heathland,#a6ff80,2022,379.0
53.5676,-0.5931,2022-01-21,15.5,POINT (493272.1753905882 408807.8975224581),16604.0,Industrial or commercial units,#cc4df2,2022,22.0
54.4234,-1.0638,2022-01-21,18.0,POINT (460841.8252094704 503510.681436828),51849.0,Moors and heathland,#a6ff80,2022,412.0
57.3509,-3.2076,2022-01-21,12.1,POINT (327431.8346087714 829578.6051344492),68463.0,Moors and heathland,#a6ff80,2022,561.0
53.5738,-0.6133,2022-01-21,37.1,POINT (491921.0370241015 409471.3857644252),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
56.9491,-2.8017,2022-01-25,9.9,POINT (351330.02935976133 784490.7723797006),68463.0,Moors and heathland,#a6ff80,2022,443.0
53.4101,-0.576,2022-01-27,14.3,POINT (494754.58909271366 391309.43993357645),58369.0,Non-irrigated arable land,#ffffa8,2022,57.0
53.4081,-0.5915,2022-01-27,83.6,POINT (493728.71327248577 391066.506036363),58369.0,Non-irrigated arable land,#ffffa8,2022,69.0
53.4056,-0.5975,2022-01-28,42.4,POINT (493335.3466626487 390780.5429881561),33715.0,Pastures,#e6e64d,2022,66.0
53.4112,-0.5889,2022-01-29,107.3,POINT (493894.72115382354 391414.77377634123),58369.0,Non-irrigated arable land,#ffffa8,2022,69.0
53.3992,-1.3855,2022-01-29,10.3,POINT (440956.32873851596 389328.34594490385),16488.0,Industrial or commercial units,#cc4df2,2022,57.0
53.4134,-0.5741,2022-01-29,83.3,POINT (494873.5440550483 391679.06322995824),58369.0,Non-irrigated arable land,#ffffa8,2022,56.0
53.4046,-0.5703,2022-01-29,142.8,POINT (495145.7191825125 390705.1808335291),16438.0,Industrial or commercial units,#cc4df2,2022,54.0
53.4024,-0.5851,2022-01-29,62.4,POINT (494166.7061078109 390440.8376175601),58369.0,Non-irrigated arable land,#ffffa8,2022,62.0
53.4071,-0.5883,2022-01-30,90.6,POINT (493943.62444187043 390959.46630264807),58369.0,Non-irrigated arable land,#ffffa8,2022,67.0
53.4069,-0.5684,2022-01-30,218.5,POINT (495266.8932572422 390963.5710982145),58369.0,Non-irrigated arable land,#ffffa8,2022,49.0
53.4089,-0.5934,2022-01-30,42.7,POINT (493600.6621773353 391153.0093243719),58369.0,Non-irrigated arable land,#ffffa8,2022,70.0
53.4185,-0.5859,2022-01-30,27.6,POINT (494078.0288392048 392230.79552698263),58369.0,Non-irrigated arable land,#ffffa8,2022,66.0
53.4166,-0.5609,2022-01-30,33.0,POINT (495743.6836286558 392052.6528258285),58369.0,Non-irrigated arable land,#ffffa8,2022,45.0
53.4052,-0.5633,2022-01-30,221.1,POINT (495609.71648409934 390781.27198312344),58369.0,Non-irrigated arable land,#ffffa8,2022,51.0
53.5696,-0.5943,2022-01-30,8.6,POINT (493188.31583926274 409028.81999102683),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.4089,-0.5772,2022-01-30,255.4,POINT (494677.488192627 391174.35746383475),58369.0,Non-irrigated arable land,#ffffa8,2022,58.0
53.4068,-0.5625,2022-01-30,47.8,POINT (495659.3121506326 390960.33108206466),58369.0,Non-irrigated arable land,#ffffa8,2022,48.0
53.4111,-0.5919,2022-01-30,17.6,POINT (493695.53908040165 391399.71046213224),58369.0,Non-irrigated arable land,#ffffa8,2022,72.0
53.4018,-1.3841,2022-01-30,8.4,POINT (441046.9203430747 389618.3999169594),16488.0,Industrial or commercial units,#cc4df2,2022,53.0
51.5663,-3.7653,2022-01-30,8.5,POINT (277741.0089492538 186746.6354862122),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
53.405,-0.5795,2022-01-30,268.9,POINT (494533.24172796856 390737.4646032719),58369.0,Non-irrigated arable land,#ffffa8,2022,57.0
53.407,-0.5639,2022-01-30,19.9,POINT (495565.80104209937 390980.70583035145),58369.0,Non-irrigated arable land,#ffffa8,2022,49.0
53.403,-0.5951,2022-01-30,31.5,POINT (493500.5829653251 390494.4493731583),58369.0,Non-irrigated arable land,#ffffa8,2022,68.0
53.415,-0.5845,2022-01-30,72.2,POINT (494178.7909697769 391843.2896035151),58369.0,Non-irrigated arable land,#ffffa8,2022,65.0
53.401,-0.5766,2022-01-30,88.3,POINT (494734.8995211682 390296.33503430063),16438.0,Industrial or commercial units,#cc4df2,2022,60.0
53.4026,-0.5823,2022-01-30,129.6,POINT (494352.4105523245 390466.7804053994),58369.0,Non-irrigated arable land,#ffffa8,2022,61.0
53.4091,-0.5549,2022-01-31,21.4,POINT (496159.33159432036 391226.392642049),58369.0,Non-irrigated arable land,#ffffa8,2022,41.0
53.4144,-0.5861,2022-01-31,28.8,POINT (494073.775595804 391774.43544273137),58369.0,Non-irrigated arable land,#ffffa8,2022,70.0
53.4118,-0.5705,2022-01-31,173.3,POINT (495116.37881122745 391505.86215290107),58369.0,Non-irrigated arable land,#ffffa8,2022,51.0
53.4061,-0.5637,2022-01-31,57.0,POINT (495581.1108614935 390880.8550537759),58369.0,Non-irrigated arable land,#ffffa8,2022,51.0
53.4142,-0.5866,2022-01-31,41.4,POINT (494040.985214885 391751.5284642843),58369.0,Non-irrigated arable land,#ffffa8,2022,70.0
53.4071,-0.5577,2022-01-31,38.8,POINT (495977.7119067294 391000.1420789655),58369.0,Non-irrigated arable land,#ffffa8,2022,45.0
53.4131,-0.5925,2022-01-31,31.6,POINT (493651.270137288 391621.40987722983),58369.0,Non-irrigated arable land,#ffffa8,2022,72.0
53.4028,-0.5858,2022-01-31,75.4,POINT (494119.2877175802 390484.4123401915),58369.0,Non-irrigated arable land,#ffffa8,2022,64.0
53.3994,-0.5912,2022-01-31,57.2,POINT (493767.76050376514 390099.0861039318),33664.0,Pastures,#e6e64d,2022,70.0
53.4093,-0.5735,2022-01-31,20.4,POINT (494922.54010884213 391223.7646964829),58369.0,Non-irrigated arable land,#ffffa8,2022,55.0
53.4049,-0.585,2022-02-01,8.3,POINT (494167.8399105255 390719.0765607792),58369.0,Non-irrigated arable land,#ffffa8,2022,62.0
53.5655,-0.6122,2022-02-10,15.9,POINT (492011.8662955955 408549.4616197187),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
55.9953,-3.6922,2022-02-10,11.6,POINT (294549.4541971293 679330.6048644851),22651.0,Sport and leisure facilities,#ffe6ff,2022,54.0
54.487,-0.9963,2022-02-11,12.9,POINT (465120.4767944088 510647.5353466098),51884.0,Moors and heathland,#a6ff80,2022,244.0
51.613,-1.6454,2022-02-24,9.2,POINT (424650.19903966645 190522.85660473874),11029.0,Discontinuous urban fabric,#ff0000,2022,102.0
53.5706,-0.5962,2022-02-26,11.9,POINT (493060.30493672524 409137.5839895703),16604.0,Industrial or commercial units,#cc4df2,2022,18.0
53.5665,-0.5935,2022-02-26,6.8,POINT (493248.1030365541 408685.0038377769),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
51.4607,-3.4228,2022-02-27,17.8,POINT (301250.6108428662 174485.40334390686),29660.0,Pastures,#e6e64d,2022,114.0
57.3775,-3.7126,2022-03-01,8.5,POINT (297121.2890173653 833191.5318730877),68575.0,Moors and heathland,#a6ff80,2022,337.0
57.1604,-3.2274,2022-03-02,33.2,POINT (325858.2342143209 808394.8747847109),68463.0,Moors and heathland,#a6ff80,2022,496.0
58.5186,-4.7998,2022-03-02,24.9,POINT (237029.7444778688 962339.1612181521),73147.0,Peat bogs,#4d4dff,2022,35.0
57.9069,-4.1148,2022-03-06,7.3,POINT (274779.51660992706 892793.091417539),68958.0,Moors and heathland,#a6ff80,2022,127.0
54.1691,-6.1019,2022-03-06,9.9,POINT (132374.95435433253 482587.75279104535),49257.0,Natural grasslands,#ccf24d,2022,270.0
54.1672,-6.1196,2022-03-06,8.7,POINT (131208.00218014035 482443.79950940656),74498.0,Moors and heathland,#a6ff80,2022,202.0
52.9885,-4.2262,2022-03-07,10.7,POINT (250662.3395764275 345781.97424619156),51466.0,Moors and heathland,#a6ff80,2022,224.0
57.5892,-4.4923,2022-03-08,16.1,POINT (251113.5263077556 858199.5793555854),61515.0,Pastures,#e6e64d,2022,163.0
57.3693,-3.8324,2022-03-08,10.6,POINT (289894.1755039401 832466.6128752008),72771.0,Peat bogs,#4d4dff,2022,427.0
57.3087,-5.2659,2022-03-08,8.3,POINT (203386.6980185686 828956.6743445002),61206.0,Pastures,#e6e64d,2022,157.0
57.2997,-5.2698,2022-03-08,8.0,POINT (203103.75682530823 827966.7209908061),68577.0,Moors and heathland,#a6ff80,2022,159.0
53.5621,-0.5977,2022-03-09,8.5,POINT (492979.59716759983 408190.0368448144),58369.0,Non-irrigated arable land,#ffffa8,2022,20.0
54.9201,-2.2163,2022-03-10,20.1,POINT (386233.751391897 558399.6380902481),56435.0,Peat bogs,#4d4dff,2022,319.0
53.5707,-0.5943,2022-03-10,4.7,POINT (493185.9002514535 409151.19049715274),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
52.546,0.5446,2022-03-10,8.9,POINT (572642.3369846649 297280.6028651798),58367.0,Non-irrigated arable land,#ffffa8,2022,13.0
52.3209,0.3246,2022-03-10,6.5,POINT (558532.1197076876 271743.64905422984),58367.0,Non-irrigated arable land,#ffffa8,2022,2.0
52.3128,0.217,2022-03-10,8.1,POINT (551227.0879316173 270612.7409071862),58367.0,Non-irrigated arable land,#ffffa8,2022,1.0
53.5678,-0.5984,2022-03-10,7.0,POINT (492920.7552227496 408823.22571374703),16604.0,Industrial or commercial units,#cc4df2,2022,34.0
50.7071,-1.3733,2022-03-12,7.2,POINT (444349.0064261093 89905.31028975156),3941.0,Pastures,#e6e64d,2022,11.0
50.8896,-1.4596,2022-03-12,7.5,POINT (438106.9475018124 110151.69582160033),1137.0,Discontinuous urban fabric,#ff0000,2022,11.0
53.5653,-0.6065,2022-03-12,5.0,POINT (492389.7924949791 408534.5838016955),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
54.4932,-0.959,2022-03-14,47.5,POINT (467526.59418830747 511372.48012843623),51884.0,Moors and heathland,#a6ff80,2022,280.0
54.4912,-0.9389,2022-03-14,13.0,POINT (468831.8390302398 511169.3852022566),51884.0,Moors and heathland,#a6ff80,2022,255.0
51.5646,-3.7643,2022-03-14,10.2,POINT (277805.75341594766 186555.91246860276),15637.0,Industrial or commercial units,#cc4df2,2022,12.0
53.5651,-0.6107,2022-03-14,26.9,POINT (492112.07410521124 408506.9001035964),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
53.5726,-0.6026,2022-03-14,11.8,POINT (492632.1409899904 409351.74067449395),16604.0,Industrial or commercial units,#cc4df2,2022,18.0
53.57,-0.6182,2022-03-14,39.9,POINT (491604.7936630425 409042.3428436221),16604.0,Industrial or commercial units,#cc4df2,2022,20.0
54.3958,-1.1536,2022-03-14,11.6,POINT (455052.306556004 500365.99658967904),34990.0,Pastures,#e6e64d,2022,211.0
54.441,-1.003,2022-03-14,11.8,POINT (464758.90843579266 505523.0879473726),51849.0,Moors and heathland,#a6ff80,2022,321.0
54.446,-1.0107,2022-03-14,12.1,POINT (464251.72249411204 506072.38068864006),56338.0,Peat bogs,#4d4dff,2022,337.0
57.4359,-3.5695,2022-03-17,19.3,POINT (305874.9630771185 839484.3050648607),68575.0,Moors and heathland,#a6ff80,2022,341.0
53.5669,-0.5899,2022-03-17,6.0,POINT (493485.6310453877 408734.21682699036),58369.0,Non-irrigated arable land,#ffffa8,2022,29.0
53.1774,-0.4621,2022-03-17,7.7,POINT (502882.39319735905 365581.2125130386),16332.0,Industrial or commercial units,#cc4df2,2022,51.0
53.2603,-1.1747,2022-03-17,5.7,POINT (455150.9418575462 374017.34164312016),58368.0,Non-irrigated arable land,#ffffa8,2022,59.0
53.1557,-0.9984,2022-03-17,7.3,POINT (467074.01304068335 362531.4168352128),58369.0,Non-irrigated arable land,#ffffa8,2022,87.0
53.1105,-1.2889,2022-03-17,8.8,POINT (447698.60569837625 357270.8459674715),25412.0,Non-irrigated arable land,#ffffa8,2022,166.0
53.021,-0.818,2022-03-17,11.8,POINT (479384.0062056648 347731.30018434493),58369.0,Non-irrigated arable land,#ffffa8,2022,17.0
52.9351,-0.6968,2022-03-17,6.6,POINT (487687.06504834315 338316.9006569314),58367.0,Non-irrigated arable land,#ffffa8,2022,47.0
52.7327,-1.5548,2022-03-17,9.6,POINT (430159.6646320069 315099.78370585304),32648.0,Pastures,#e6e64d,2022,97.0
52.7303,-1.5398,2022-03-17,6.7,POINT (431174.2532073754 314839.17527866375),12899.0,Discontinuous urban fabric,#ff0000,2022,86.0
52.6376,-1.2731,2022-03-17,7.8,POINT (449288.201498206 304675.9428645225),24887.0,Non-irrigated arable land,#ffffa8,2022,95.0
52.1772,-1.9477,2022-03-17,8.0,POINT (403673.2360175074 253217.31726131443),74320.0,Non-irrigated arable land,#ffffa8,2022,68.0
50.0286,-5.2023,2022-03-17,21.6,POINT (170746.84964584754 19187.36403549173),634.0,Moors and heathland,#a6ff80,2022,81.0
50.0264,-5.2162,2022-03-17,11.4,POINT (169740.97990074597 18985.59037254339),269.0,Pastures,#e6e64d,2022,81.0
54.4885,-0.9419,2022-03-18,26.8,POINT (468642.03320244414 510866.040067766),51884.0,Moors and heathland,#a6ff80,2022,256.0
56.7977,-2.8639,2022-03-19,8.8,POINT (347333.52303438843 767684.3583621547),68463.0,Moors and heathland,#a6ff80,2022,487.0
54.9134,-2.2372,2022-03-19,7.7,POINT (384891.588775627 557658.4026875411),49437.0,Natural grasslands,#ccf24d,2022,339.0
54.9114,-2.2208,2022-03-19,15.5,POINT (385942.256744017 557432.3993887476),52248.0,Moors and heathland,#a6ff80,2022,352.0
54.8154,-1.8906,2022-03-19,6.3,POINT (407128.4412833214 546732.6269799522),52194.0,Moors and heathland,#a6ff80,2022,307.0
54.7773,-2.0392,2022-03-19,11.3,POINT (397576.45714384055 542488.1686570484),52217.0,Moors and heathland,#a6ff80,2022,373.0
51.2303,0.7198,2022-03-19,5.6,POINT (589987.6957523527 151415.82064176654),3555.0,Non-irrigated arable land,#ffffa8,2022,103.0
51.5785,-3.77,2022-03-19,11.7,POINT (277448.11697538366 188111.2237495893),17485.0,Road and rail networks and associated land,#cc0000,2022,10.0
51.5623,-3.7659,2022-03-19,5.8,POINT (277688.681095834 186302.81627662457),15637.0,Industrial or commercial units,#cc4df2,2022,7.0
51.3124,1.3493,2022-03-19,6.4,POINT (633511.7290081173 162358.9714129771),7890.0,Industrial or commercial units,#cc4df2,2022,5.0
51.2214,0.7161,2022-03-19,4.4,POINT (589766.0055513754 150416.71978298435),1754.0,Road and rail networks and associated land,#cc0000,2022,94.0
50.7408,-3.8696,2022-03-19,11.0,POINT (268178.4432970032 95132.88570538635),74321.0,Non-irrigated arable land,#ffffa8,2022,181.0
